"personId","personName","gender","birthDate","lastName","firstName","countryOfCitizenship","age"
"2091","Mochtar Riady & family","M","1929-05-12 00:00:00","Riady","Mochtar","Indonesia","94"
"2092","Rihanna","F","1988-02-20 00:00:00","Fenty","Robyn Rihanna","Barbados","35"
"2093","Boris Rotenberg","M","1957-01-03 00:00:00","Rotenberg","Boris","Russia","66"
"2094","Subhash Runwal","M","1943-05-22 00:00:00","Runwal","Subhash","India","80"
"2095","Igor Rybakov","M","1972-05-16 00:00:00","Rybakov","Igor","Russia","51"
"2096","Carlos Sanchez","M","1962-01-21 00:00:00","Sanchez","Carlos","Brazil","61"
"2097","Martin Selig","M","1937-12-31 00:00:00","Selig","Martin","United States","86"
"2098","Airat Shaimiev","M","1962-03-07 00:00:00","Shaimiev","Airat","Russia","61"
"2099","Radik Shaimiev","M","1964-11-14 00:00:00","Shaimiev","Radik","Russia","59"
"2100","Nobutoshi Shimamura","M","1926-03-08 00:00:00","Shimamura","Nobutoshi","Japan","97"
"2101","Jared Smith","M","1974-10-02 00:00:00","Smith","Jared","United States","49"
"2102","Charlotte Soderstrom","F","1977-01-01 00:00:00","Soderstrom","Charlotte","Sweden","46"
"2103","Anand Surana","M","1971-03-24 00:00:00","Surana","Anand","India","52"
"2104","Dilip Surana","M","1966-01-18 00:00:00","Surana","Dilip","India","57"
"2105","Wilma Tisch","F","1927-06-25 00:00:00","Tisch","Wilma","United States","96"
"2106","Jianyi Wang","M","1963-01-12 00:00:00","Wang","Jianyi","China","60"
"2107","Wang Jilei","M","1965-01-01 00:00:00","Wang","Jilei","China","58"
"2108","Shuifu Wang","M","1955-02-10 00:00:00","Wang","Shuifu","China","68"
"2109","Wang Yanqing & family","F","1946-07-02 00:00:00","Wang","Yanqing","China","77"
"2110","Wang Zelong","M","1996-07-01 00:00:00","Wang","Zelong","China","27"
"2111","Werner O. Weber","M","1939-02-09 00:00:00","Weber","Werner O.","Switzerland","84"
"2112","Anne Werninghaus","F","1986-01-01 00:00:00","Werninghaus","Anne","Brazil","37"
"2113","Alfred West, Jr.","M","1942-12-07 00:00:00","West","Alfred","United States","81"
"2114","Bo Wu","M","1954-05-01 00:00:00","Wu","Bo","China","69"
"2115","Wu Chaoqun","M","1969-05-18 00:00:00","Wu","Chaoqun","China","54"
"2116","Swift Xie","M","1980-01-01 00:00:00","Xie","Swift","China","43"
"2117","Xu Guozhong & family","M","1963-09-01 00:00:00","Xu","Guozhong","China","60"
"2118","Yao Kuizhang","M","1965-01-01 00:00:00","Yao","Kuizhang","China","58"
"2119","Yu Peidi","M","1960-01-01 00:00:00","Yu","Peidi","Hong Kong","63"
"2120","Yuan Liping","F","1971-01-01 00:00:00","Yuan","Liping","Canada","52"
"2121","Zhang Chuanwei & family","M","1962-06-15 00:00:00","Zhang","Chuanwei","China","61"
"2122","Zhang Keqiang","M","1960-04-29 00:00:00","Zhang","Keqiang","China","63"
"2123","Zhang Xin","F","1965-08-24 00:00:00","Zhang","Xin","China","58"
"2124","Xinghai Zhang & family","M","1963-01-01 00:00:00","Zhang","Xinghai","China","60"
"2125","Zheng Jianjiang & family","M","1961-01-01 00:00:00","Zheng","Jianjiang","China","62"
"2126","Zhong Sheng Jian","M","1958-03-03 00:00:00","Zhong","Sheng Jian","Singapore","65"
"2127","Zhou Chengjian","M","1965-04-30 00:00:00","Zhou","Chengjian","China","58"
"2128","Boris Zingarevich","M","1959-07-08 00:00:00","Zingarevich","Boris","Russia","64"
"2129","A. Jayson Adair","M","1969-10-16 00:00:00","Adair","A. Jayson","United States","54"
"2130","Soegiarto Adikoesoemo","M","1938-03-24 00:00:00","Adikoesoemo","Soegiarto","Indonesia","85"
"2131","Rajendra Agarwal","M","1959-02-25 00:00:00","Agarwal","Rajendra","India","64"
"2132","Chirayu Amin","M","1946-12-04 00:00:00","Amin","Chirayu","India","77"
"2133","Anant Asavabhokhin","M","1950-08-11 00:00:00","Asavabhokhin","Anant","Thailand","73"
"2134","Roman Avdeev","M","1967-07-17 00:00:00","Avdeev","Roman","Russia","56"
"2135","Ziv Aviram","M","1959-01-03 00:00:00","Aviram","Ziv","Israel","64"
"2136","Sachin Bansal","M","1981-08-05 00:00:00","Bansal","Sachin","India","42"
"2137","Kiki Barki","M","1939-11-25 00:00:00","Barki","Kiki","Indonesia","84"
"2138","Elena Baturina","F","1963-03-08 00:00:00","Baturina","Elena","Russia","60"
"2139","Banwari Lal Bawri","M","1953-04-02 00:00:00","Bawri","Banwari Lal","India","70"
"2140","Othman Benjelloun & family","M","1932-11-01 00:00:00","Benjelloun","Othman","Morocco","91"
"2141","Hari Bhartia","M","1956-12-12 00:00:00","Bhartia","Hari","India","67"
"2142","Shyam Bhartia","M","1952-11-09 00:00:00","Bhartia","Shyam","India","71"
"2143","Stewart Butterfield","M","1973-03-21 00:00:00","Butterfield","Stewart","Canada","50"
"2144","Cai Mingtong","M","1952-02-15 00:00:00","Cai","Mingtong","China","71"
"2145","Anthony Casalena","M","1982-04-24 00:00:00","Casalena","Anthony","United States","41"
"2146","Chang Jianming & family","M","1965-02-11 00:00:00","Chang","Jianming","China","58"
"2147","Richard Chang","M","1947-01-01 00:00:00","Chang","Richard","Taiwan","76"
"2148","Chen Xuehua","M","1961-01-01 00:00:00","Chen","Xuehua","China","62"
"2149","Chen Yin","M","1973-01-01 00:00:00","Chen","Yin","China","50"
"2150","Chin Jong Hwa","M","1958-06-01 00:00:00","Chin","Jong Hwa","Taiwan","65"
"2151","R. Marcelo Claure","M","1970-12-09 00:00:00","Claure","R. Marcelo","United States","53"
"2152","Alberto Cortina","M","1946-01-20 00:00:00","Cortina","Alberto","Spain","77"
"2153","Eduardo Costantini","M","1946-09-17 00:00:00","Costantini","Eduardo","Argentina","77"
"2154","Wenjun Dai","M","1968-08-12 00:00:00","Dai","Wenjun","China","55"
"2155","Anand Deshpande","M","1962-05-01 00:00:00","Deshpande","Anand","India","61"
"2156","Aydin Dogan","M","1936-04-15 00:00:00","Dogan","Aydin","Turkey","87"
"2157","Annalisa Doris","F","1970-05-07 00:00:00","Doris","Annalisa","Italy","53"
"2158","Massimo Doris","M","1967-06-09 00:00:00","Doris","Massimo","Italy","56"
"2159","Weimin Du","M","1963-12-01 00:00:00","Du","Weimin","China","60"
"2160","Timothy Dunn & family","M","1955-12-18 00:00:00","Dunn","Timothy","United States","68"
"2161","Keiko Erikawa","F","1949-01-03 00:00:00","Erikawa","Keiko","Japan","74"
"2162","Yoichi Erikawa","M","1950-10-26 00:00:00","Erikawa","Yoichi","Japan","73"
"2163","Philip Fayer","M","1978-01-12 00:00:00","Fayer","Philip","Canada","45"
"2164","Marvy Finger","M","1935-12-08 00:00:00","Finger","Marvy","United States","88"
"2165","Simona Giorgetta","F","1977-04-24 00:00:00","Giorgetta","Simona","Italy","46"
"2166","Joel Greenberg","M","1957-08-19 00:00:00","Greenberg","Joel","United States","66"
"2167","He Zhiping","M","1964-01-01 00:00:00","He","Zhiping","China","59"
"2168","Heikki Herlin","M","1987-01-01 00:00:00","Herlin","Heikki","Finland","36"
"2169","Hoi Kin Hong","M","1952-09-01 00:00:00","Hoi","Kin Hong","Macau","71"
"2170","Lillyn Teh Li Hua","F","1980-11-14 00:00:00","Hua","Lillyn Teh Li","Malaysia","43"
"2171","Gregg Hymowitz","M","1965-11-16 00:00:00","Hymowitz","Gregg","United States","58"
"2172","Mitchell Jacobson","M","1951-03-06 00:00:00","Jacobson","Mitchell","United States","72"
"2173","Anurang Jain","M","1962-03-21 00:00:00","Jain","Anurang","India","61"
"2174","Jiang Guiting & family","M","1958-07-01 00:00:00","Jiang","Guiting","China","65"
"2175","Jin Xin","M","1967-01-08 00:00:00","Jin","Xin","China","56"
"2176","Conni Jonsson","M","1960-07-15 00:00:00","Jonsson","Conni","Sweden","63"
"2177","George Joseph","M","1921-09-11 00:00:00","Joseph","George","United States","102"
"2178","Laurent Junique","M","1965-12-01 00:00:00","Junique","Laurent","France","58"
"2179","Zbigniew Juroszek & family","M","1962-07-07 00:00:00","Juroszek","Zbigniew","Poland","61"
"2180","Alexander Karp","M","1967-10-01 00:00:00","Karp","Alexander","United States","56"
"2181","Joe Kiani","M","1964-09-16 00:00:00","Kiani","Joe","United States","59"
"2182","Seth Klarman","M","1957-05-01 00:00:00","Klarman","Seth","United States","66"
"2183","Kagemasa Kozuki","M","1940-11-12 00:00:00","Kozuki","Kagemasa","Japan","83"
"2184","Michael Krasny","M","1953-08-08 00:00:00","Krasny","Michael","United States","70"
"2185","Eduard Kucera","M","1953-01-11 00:00:00","Kucera","Eduard","Czech Republic","70"
"2186","Kristo Käärmann","M","1980-09-01 00:00:00","Käärmann","Kristo","Estonia","43"
"2187","Gary Lauder","M","1962-05-05 00:00:00","Lauder","Gary","United States","61"
"2188","Lee Hae-jin","M","1967-06-22 00:00:00","Lee","Hae-jin","South Korea","56"
"2189","Art Levinson","M","1950-03-31 00:00:00","Levinson","Art","United States","73"
"2190","Li Denghai","M","1949-09-01 00:00:00","Li","Denghai","China","74"
"2191","Fengluan Li","F","1962-01-01 00:00:00","Li","Fengluan","China","61"
"2192","Li Yongqing","M","1964-06-30 00:00:00","Li","Yongqing","China","59"
"2193","Li Zhigang","M","1976-06-01 00:00:00","Li","Zhigang","China","47"
"2194","Liu Gexin & family","M","1951-05-12 00:00:00","Liu","Gexin","China","72"
"2195","Itamar Locks & family","M","1955-01-01 00:00:00","Locks","Itamar","Brazil","68"
"2196","Lu Hongyan","M","1977-05-31 00:00:00","Lu","Hongyan","China","46"
"2197","Lv Jianming","M","1965-01-01 00:00:00","Lv","Jianming","Hong Kong","58"
"2198","Blairo Maggi","M","1956-05-29 00:00:00","Maggi","Blairo","Brazil","67"
"2199","Yasseen Mansour","M","1961-08-08 00:00:00","Mansour","Yasseen","Egypt","62"
"2200","Charlwin Mao","M","1926-05-30 00:00:00","Mao","Charlwin","China","97"
"2201","George Marcus","M","1941-08-15 00:00:00","Marcus","George","United States","82"
"2202","Yves-Loic Martin","M","1966-01-01 00:00:00","Martin","Yves-Loic","France","57"
"2203","Carsten Maschmeyer","M","1959-05-08 00:00:00","Maschmeyer","Carsten","Germany","64"
"2204","Martin Moller Nielsen","M","1964-08-01 00:00:00","Moller Nielsen","Martin","Denmark","59"
"2205","Jahm Najafi","M","1963-03-19 00:00:00","Najafi","Jahm","United States","60"
"2206","Randal Nardone","M","1955-06-22 00:00:00","Nardone","Randal","United States","68"
"2207","Nguyen Dang Quang","M","1963-08-23 00:00:00","Nguyen","Dang Quang","Vietnam","60"
"2208","Kazuo Okada","M","1942-10-03 00:00:00","Okada","Kazuo","Japan","81"
"2209","John Oyler","M","1968-04-03 00:00:00","Oyler","John","United States","55"
"2210","William Teh Lee Pang","M","1967-11-05 00:00:00","Pang","William Teh Lee","Malaysia","56"
"2211","George Pedersen & family","M","1935-08-18 00:00:00","Pedersen","George","United States","88"
"2212","Qu Miranda","F","1985-01-01 00:00:00","Qu","Miranda","China","38"
"2213","Jupally Rameshwar Rao","M","1955-09-16 00:00:00","Rameshwar Rao","Jupally","India","68"
"2214","G. M. Rao","M","1950-07-01 00:00:00","Rao","G. M.","India","73"
"2215","P.V. Ramprasad Reddy","M","1958-03-30 00:00:00","Reddy","P.V. Ramprasad","India","65"
"2216","Satish Reddy","M","1967-06-09 00:00:00","Reddy","Satish","India","56"
"2217","Fernando Roig","M","1947-06-25 00:00:00","Roig","Fernando","Spain","76"
"2218","Igor Rotenberg","M","1973-05-09 00:00:00","Rotenberg","Igor","Russia","50"
"2219","Seifeddin Rustamov","M","1962-06-17 00:00:00","Rustamov","Seifeddin","Russia","61"
"2220","Deniz Sahenk","F","1945-08-06 00:00:00","Sahenk","Deniz","Turkey","78"
"2221","Nobutada Saji","M","1945-11-25 00:00:00","Saji","Nobutada","Japan","78"
"2222","Hajime Satomi","M","1942-01-16 00:00:00","Satomi","Hajime","Japan","81"
"2223","James Scapa","M","1957-01-23 00:00:00","Scapa","James","United States","66"
"2224","Stephan Schnabel","M","1975-01-18 00:00:00","Schnabel","Stephan","Germany","48"
"2225","Devi Shetty","M","1953-01-01 00:00:00","Shetty","Devi","India","70"
"2226","Albert Shigaboutdinov","M","1952-11-12 00:00:00","Shigaboutdinov","Albert","Russia","71"
"2227","Denis Shtengelov","M","1972-05-14 00:00:00","Shtengelov","Denis","Russia","51"
"2228","Fei Song","M","1966-09-12 00:00:00","Song","Fei","China","57"
"2229","Hal Steinbrenner","M","1968-12-03 00:00:00","Steinbrenner","Hal","United States","55"
"2230","Jessica Steinbrenner","F","1964-03-26 00:00:00","Steinbrenner","Jessica","United States","59"
"2231","Jennifer Steinbrenner Swindal","F","1959-07-28 00:00:00","Steinbrenner Swindal","Jennifer","United States","64"
"2232","Konstantin Strukov & family","M","1958-09-10 00:00:00","Strukov","Konstantin","Russia","65"
"2233","Rustem Sulteev","M","1954-01-04 00:00:00","Sulteev","Rustem","Russia","69"
"2234","Clemens Toennies","M","1956-05-27 00:00:00","Toennies","Clemens","Germany","67"
"2235","Robert Toennies","M","1978-05-29 00:00:00","Toennies","Robert","Germany","45"
"2236","John Van Lieshout","M","1946-01-12 00:00:00","Van Lieshout","John","Australia","77"
"2237","Pongsak Viddayakorn","M","1934-03-23 00:00:00","Viddayakorn","Pongsak","Thailand","89"
"2238","Wang Jianguo","M","1960-01-01 00:00:00","Wang","Jianguo","China","63"
"2239","Junjin Wang","M","1968-12-01 00:00:00","Wang","Junjin","China","55"
"2240","Wang Mingwang","M","1967-05-02 00:00:00","Wang","Mingwang","China","56"
"2241","Wei Lidong & family","M","1976-01-01 00:00:00","Wei","Lidong","China","47"
"2242","Myron Wentz","M","1940-01-01 00:00:00","Wentz","Myron","St. Kitts and Nevis","83"
"2243","Wu Xiaoge","F","1972-11-01 00:00:00","Wu","Xiaoge","China","51"
"2244","Wu Xushun & family","M","1948-04-28 00:00:00","Wu","Xushun","China","75"
"2245","Xiong Xiaochuan","M","1966-01-01 00:00:00","Xiong","Xiaochuan","China","57"
"2246","Xu Shaochun","M","1963-01-01 00:00:00","Xu","Shaochun","China","60"
"2247","Yan Jane & family","F","1969-07-19 00:00:00","Yan","Jane","China","54"
"2248","Zeng Chaoyi","M","1969-04-01 00:00:00","Zeng","Chaoyi","China","54"
"2249","Peng Zhao","M","1971-01-01 00:00:00","Zhao","Peng","China","52"
"2250","Zhao Tongtong","F","1967-01-01 00:00:00","Zhao","Tongtong","Canada","56"
"2251","Kostyantin Zhevago","M","1974-01-07 00:00:00","Zhevago","Kostyantin","Ukraine","49"
"2252","Zong Yanmin","M","1964-11-01 00:00:00","Zong","Yanmin","China","59"
"2253","Sanjay Agarwal","M","1970-09-08 00:00:00","Agarwal","Sanjay","India","53"
"2254","Hamad bin Jassim bin Jaber Al Thani","M","1959-10-01 00:00:00","Al Thani","Hamad bin Jassim bin Jaber","Qatar","64"
"2255","Joao Alves de Queiroz Filho","M","1953-01-01 00:00:00","Alves de Queiroz Filho","Joao","Brazil","70"
"2256","Jose Maria Aristrain","M","1962-11-02 00:00:00","Aristrain","Jose Maria","Spain","61"
"2257","Michael Arougheti","M","1972-10-10 00:00:00","Arougheti","Michael","United States","51"
"2258","Tope Awotona","M","1981-04-22 00:00:00","Awotona","Tope","United States","42"
"2259","Mehmet Aydinlar","M","1956-07-27 00:00:00","Aydinlar","Mehmet","Turkey","67"
"2260","Danna Azrieli","F","1967-06-03 00:00:00","Azrieli","Danna","Israel","56"
"2261","Naomi Azrieli","F","1965-09-26 00:00:00","Azrieli","Naomi","Canada","58"
"2262","Sharon Azrieli","F","1960-08-04 00:00:00","Azrieli","Sharon","Canada","63"
"2263","Bai Houshan","M","1964-01-01 00:00:00","Bai","Houshan","China","59"
"2264","Thomas Bailey","M","1937-01-01 00:00:00","Bailey","Thomas","United States","86"
"2265","Bernhard Braun-Luedicke","M","1977-01-01 00:00:00","Braun-Luedicke","Bernhard","Germany","46"
"2266","Eva Maria Braun-Luedicke","F","1987-01-01 00:00:00","Braun-Luedicke","Eva Maria","Germany","36"
"2267","Friederike Braun-Luedicke","F","1984-01-01 00:00:00","Braun-Luedicke","Friederike","Germany","39"
"2268","Jeffrey Cheah","M","1945-03-30 00:00:00","Cheah","Jeffrey","Malaysia","78"
"2269","Chen Xianbao & family","M","1959-05-19 00:00:00","Chen","Xianbao","China","64"
"2270","Cheng Xianfeng","M","1968-12-01 00:00:00","Cheng","Xianfeng","China","55"
"2271","Chung Yong-jin","M","1968-09-19 00:00:00","Chung","Yong-jin","South Korea","55"
"2272","Darwin Deason","M","1940-05-14 00:00:00","Deason","Darwin","United States","83"
"2273","Diego Della Valle","M","1953-12-30 00:00:00","Della Valle","Diego","Italy","70"
"2274","Ashwin Desai","M","1951-09-18 00:00:00","Desai","Ashwin","India","72"
"2275","Richard Desmond","M","1951-12-08 00:00:00","Desmond","Richard","United Kingdom","72"
"2276","Ding Shui Po","M","1970-11-01 00:00:00","Ding","Shui Po","China","53"
"2277","Sefik Yilmaz Dizdar","M","1938-03-16 00:00:00","Dizdar","Sefik Yilmaz","Turkey","85"
"2278","Mathias Doepfner","M","1963-01-15 00:00:00","Doepfner","Mathias","Germany","60"
"2279","Farhad Ebrahimi","M","1939-01-01 00:00:00","Ebrahimi","Farhad","United States","84"
"2280","Jose Roberto Ermirio de Moraes","M","1957-11-30 00:00:00","Ermirio de Moraes","Jose Roberto","Brazil","66"
"2281","Jose Ermirio de Moraes Neto","M","1952-06-17 00:00:00","Ermirio de Moraes Neto","Jose","Brazil","71"
"2282","Fang Hongbo","M","1967-01-01 00:00:00","Fang","Hongbo","China","56"
"2283","David Feffer","M","1956-11-13 00:00:00","Feffer","David","Brazil","67"
"2284","Zsolt Felcsuti","M","1971-05-26 00:00:00","Felcsuti","Zsolt","Hungary","52"
"2285","Ben Francis","M","1992-06-04 00:00:00","Francis","Ben","United Kingdom","31"
"2286","Gary Friedman","M","1957-08-06 00:00:00","Friedman","Gary","United States","66"
"2287","Dan Gertler","M","1973-12-23 00:00:00","Gertler","Dan","Israel","50"
"2288","Balkrishan Goenka","M","1966-08-15 00:00:00","Goenka","Balkrishan","India","57"
"2289","Lawrence Golub","M","1959-10-03 00:00:00","Golub","Lawrence","United States","64"
"2290","Saroj Rani Gupta","F","1950-07-05 00:00:00","Gupta","Saroj Rani","India","73"
"2291","Anthony Hall","M","1955-06-27 00:00:00","Hall","Anthony","Australia","68"
"2292","Fahed Hariri","M","1980-12-29 00:00:00","Hariri","Fahed","Lebanon","43"
"2293","Richard Hayne","M","1947-09-01 00:00:00","Hayne","Richard","United States","76"
"2294","Michael Heine","M","1949-11-01 00:00:00","Heine","Michael","Australia","74"
"2295","Orion Hindawi","M","1980-01-10 00:00:00","Hindawi","Orion","United States","43"
"2296","Lawrence Ho","M","1977-01-16 00:00:00","Ho","Lawrence","Hong Kong","46"
"2297","Huang Guanlin","M","1965-01-01 00:00:00","Huang","Guanlin","China","58"
"2298","Sam Hupert","M","1954-12-25 00:00:00","Hupert","Sam","Australia","69"
"2299","Mohammed Ibrahim","M","1946-05-03 00:00:00","Ibrahim","Mohammed","United Kingdom","77"
"2300","Shirley Kao","F","1956-09-02 00:00:00","Kao","Shirley","Taiwan","67"
"2301","David Kaplan","M","1967-08-29 00:00:00","Kaplan","David","United States","56"
"2302","Kim Kardashian","F","1980-10-21 00:00:00","Kardashian","Kim","United States","43"
"2303","Ke Guihua","M","1965-10-13 00:00:00","Ke","Guihua","China","58"
"2304","Ke Yunfeng & family","M","1967-01-01 00:00:00","Ke","Yunfeng","China","56"
"2305","Alexander Klyachin","M","1967-05-18 00:00:00","Klyachin","Alexander","Russia","56"
"2306","Christine Knauf","F","1981-08-02 00:00:00","Knauf","Christine","Germany","42"
"2307","Karl Knauf","M","1909-03-27 00:00:00","Knauf","Karl","Germany","114"
"2308","Suresh Krishna","M","1936-12-24 00:00:00","Krishna","Suresh","India","87"
"2309","Guy Laliberté","M","1960-01-01 00:00:00","Laliberté","Guy","Canada","63"
"2310","Lee Su-jin","M","1978-02-01 00:00:00","Lee","Su-jin","South Korea","45"
"2311","Li Guoqing","M","1970-02-22 00:00:00","Li","Guoqing","China","53"
"2312","Li Li","M","1964-02-09 00:00:00","Li","Li","China","59"
"2313","Li Ruiqiang","M","1979-11-01 00:00:00","Li","Ruiqiang","China","44"
"2314","Zhen Li & family","M","1964-01-23 00:00:00","Li","Zhen","China","59"
"2315","Guangwei Liang","M","1963-09-01 00:00:00","Liang","Guangwei","China","60"
"2316","Liu Ming Hui","M","1963-01-01 00:00:00","Liu","Ming Hui","China","60"
"2317","Frederic Luddy","M","1954-11-24 00:00:00","Luddy","Frederic","United States","69"
"2318","Cargill MacMillan, III.","M","1959-12-21 00:00:00","MacMillan","Cargill","United States","64"
"2319","John MacMillan","M","1949-09-20 00:00:00","MacMillan","John","United States","74"
"2320","Martha MacMillan","F","1951-10-01 00:00:00","MacMillan","Martha","United States","72"
"2321","William MacMillan","M","1954-05-25 00:00:00","MacMillan","William","United States","69"
"2322","Keshub Mahindra","M","1923-10-09 00:00:00","Mahindra","Keshub","India","100"
"2323","Mao Zhongwu","M","1962-08-13 00:00:00","Mao","Zhongwu","China","61"
"2324","Jorge Mas","M","1963-02-28 00:00:00","Mas","Jorge","United States","60"
"2325","Lorinc Meszaros","M","1966-02-25 00:00:00","Meszaros","Lorinc","Hungary","57"
"2326","Jeffrey Michael & family","M","1956-07-18 00:00:00","Michael","Jeffrey","United States","67"
"2327","Alan Miller & family","M","1937-08-17 00:00:00","Miller","Alan","United States","86"
"2328","Ulrich Mommert & family","M","1941-01-11 00:00:00","Mommert","Ulrich","Austria","82"
"2329","Neide Helena de Moraes","F","1955-02-15 00:00:00","Moraes","Neide Helena de","Brazil","68"
"2330","Scott Nuttall","M","1972-11-25 00:00:00","Nuttall","Scott","United States","51"
"2331","Kailashchandra Nuwal","M","1957-07-06 00:00:00","Nuwal","Kailashchandra","India","66"
"2332","Axel Oberwelland & family","M","1967-01-01 00:00:00","Oberwelland","Axel","Germany","56"
"2333","Jonathan Oringer","M","1974-05-02 00:00:00","Oringer","Jonathan","United States","49"
"2334","Vitaly Orlov","M","1965-01-01 00:00:00","Orlov","Vitaly","Russia","58"
"2335","Jose Isaac Peres & family","M","1940-07-18 00:00:00","Peres","Jose Isaac","Brazil","83"
"2336","Markus Persson","M","1979-06-01 00:00:00","Persson","Markus","Sweden","44"
"2337","Mark Pincus","M","1966-02-13 00:00:00","Pincus","Mark","United States","57"
"2338","Murdaya Poo","M","1941-01-12 00:00:00","Poo","Murdaya","Indonesia","82"
"2339","Forrest Preston","M","1933-03-22 00:00:00","Preston","Forrest","United States","90"
"2340","Qian Ying","F","1966-01-01 00:00:00","Qian","Ying","China","57"
"2341","Jimmy Rane","M","1946-09-15 00:00:00","Rane","Jimmy","United States","77"
"2342","Andrei Rappoport","M","1963-06-22 00:00:00","Rappoport","Andrei","Russia","60"
"2343","Hugo Ribeiro & family","M","1990-10-30 00:00:00","Ribeiro","Hugo","Brazil","33"
"2344","Bennett Rosenthal","M","1963-09-24 00:00:00","Rosenthal","Bennett","United States","60"
"2345","Atul Ruia","M","1971-02-26 00:00:00","Ruia","Atul","India","52"
"2346","Thomas Sandell","M","1961-02-01 00:00:00","Sandell","Thomas","Sweden","62"
"2347","Francesco Saputo","M","1909-07-06 00:00:00","Saputo","Francesco","Canada","114"
"2348","Dhruv Sawhney","M","1944-06-26 00:00:00","Sawhney","Dhruv","India","79"
"2349","Gerald Schwartz","M","1941-11-24 00:00:00","Schwartz","Gerald","Canada","82"
"2350","Antonio Luiz Seabra","M","1943-01-01 00:00:00","Seabra","Antonio Luiz","Brazil","80"
"2351","Eric Ya Shen","M","1971-01-01 00:00:00","Shen","Eric Ya","China","52"
"2352","Sytse 'Sid' Sijbrandij","M","1979-08-01 00:00:00","Sijbrandij","Sytse 'Sid'","Netherlands","44"
"2353","Alexander Sixt","M","1979-10-24 00:00:00","Sixt","Alexander","Germany","44"
"2354","Konstantin Sixt","M","1982-12-02 00:00:00","Sixt","Konstantin","Germany","41"
"2355","Edwin Soeryadjaya","M","1949-07-17 00:00:00","Soeryadjaya","Edwin","Indonesia","74"
"2356","Abhay Soi","M","1973-08-19 00:00:00","Soi","Abhay","India","50"
"2357","Mike Speiser","M","1971-01-25 00:00:00","Speiser","Mike","United States","52"
"2358","Marco Squinzi","M","1971-09-23 00:00:00","Squinzi","Marco","Italy","52"
"2359","Veronica Squinzi","F","1972-01-01 00:00:00","Squinzi","Veronica","Italy","51"
"2360","Michael Steinhardt","M","1940-12-07 00:00:00","Steinhardt","Michael","United States","83"
"2361","Ion Stoica","M","1965-02-12 00:00:00","Stoica","Ion","Romania","58"
"2362","Eddy Sugianto","M","1946-02-11 00:00:00","Sugianto","Eddy","Indonesia","77"
"2363","Luc Tack","M","1961-09-01 00:00:00","Tack","Luc","Belgium","62"
"2364","Tony Tan Caktiong","M","1953-01-05 00:00:00","Tan Caktiong","Tony","Philippines","70"
"2365","Xiuguo Tang","M","1963-08-25 00:00:00","Tang","Xiuguo","China","60"
"2366","Sam Tarascio","M","1944-07-22 00:00:00","Tarascio","Sam","Australia","79"
"2367","Lina Tombolato","F","1947-07-28 00:00:00","Tombolato","Lina","Italy","76"
"2368","Ching Bor Tung","M","1963-01-01 00:00:00","Tung","Ching Bor","China","60"
"2369","Joop van den Ende","M","1942-02-23 00:00:00","van den Ende","Joop","Netherlands","81"
"2370","Ruben Vardanyan & family","M","1968-05-25 00:00:00","Vardanyan","Ruben","Armenia","55"
"2371","Sandro Veronesi & family","M","1959-10-18 00:00:00","Veronesi","Sandro","Italy","64"
"2372","Thongma Vijitpongpun","M","1957-07-08 00:00:00","Vijitpongpun","Thongma","Thailand","66"
"2373","Thomas von Koch","M","1966-03-24 00:00:00","von Koch","Thomas","Sweden","57"
"2374","Wang Fuji","M","1987-01-18 00:00:00","Wang","Fuji","China","36"
"2375","Wang Shih-Chung","M","1962-01-01 00:00:00","Wang","Shih-Chung","Taiwan","61"
"2376","Wang Xiaoshen","M","1968-10-01 00:00:00","Wang","Xiaoshen","China","55"
"2377","J. Wayne Weaver","M","1935-09-01 00:00:00","Weaver","J. Wayne","United States","88"
"2378","Drorit Wertheim","F","1956-01-01 00:00:00","Wertheim","Drorit","Israel","67"
"2379","Cameron Winklevoss","M","1981-08-21 00:00:00","Winklevoss","Cameron","United States","42"
"2380","Tyler Winklevoss","M","1981-08-21 00:00:00","Winklevoss","Tyler","United States","42"
"2381","Wu Chung-yi","M","1955-07-01 00:00:00","Wu","Chung-yi","Taiwan","68"
"2382","Eugene Wu","M","1945-05-03 00:00:00","Wu","Eugene","Taiwan","78"
"2383","Wu Yonghua","M","1971-01-01 00:00:00","Wu","Yonghua","China","52"
"2384","Xia Xinde","M","1964-10-15 00:00:00","Xia","Xinde","China","59"
"2385","Wenbo Xiang","M","1962-06-21 00:00:00","Xiang","Wenbo","China","61"
"2386","Xu Jin","M","1965-01-24 00:00:00","Xu","Jin","China","58"
"2387","Xu Shijun & family","M","1963-03-01 00:00:00","Xu","Shijun","China","60"
"2388","Wanmao Xu","M","1945-01-01 00:00:00","Xu","Wanmao","China","78"
"2389","Xu Yuejuan","F","1962-01-24 00:00:00","Xu","Yuejuan","China","61"
"2390","Vadim Yakunin","M","1963-01-05 00:00:00","Yakunin","Vadim","Russia","60"
"2391","Yang Yunyun","F","1977-01-01 00:00:00","Yang","Yunyun","China","46"
"2392","Matei Zaharia","M","1985-04-21 00:00:00","Zaharia","Matei","Romania","38"
"2393","Zan Shengda","M","1963-04-02 00:00:00","Zan","Shengda","China","60"
"2394","Zhang Xuezheng","M","1975-06-01 00:00:00","Zhang","Xuezheng","China","48"
